Dennis,Fleming,F,DennisFleming@westmont.edu,6.73,2958
Nathan,Ballard,F,NathanBallard@westmont.edu,8.55,4979
Christine,Watson,M,ChristineWatson@westmont.edu,2.65,1147
Arthur,Harrison,M,ArthurHarrison@westmont.edu,5.18,1598
Ashley,Spencer,M,AshleySpencer@westmont.edu,0.43,4061
Michelle,Lewis,F,MichelleLewis@westmont.edu,0.77,4543
Brian,Hayes,M,BrianHayes@westmont.edu,7.34,2197
Jonathan,Stewart,F,JonathanStewart@westmont.edu,9.48,4429
Jeffrey,Johnson,F,JeffreyJohnson@westmont.edu,1.08,1559
Willie,Andrews,M,WillieAndrews@westmont.edu,8.55,2002
Bernard,Wade,M,BernardWade@westmont.edu,0.77,4768
Gregory,Thomas,M,GregoryThomas@westmont.edu,9.85,990
Ashley,Hayes,M,AshleyHayes@westmont.edu,4.83,3083
Austin,Mcclure,F,AustinMcclure@westmont.edu,1.63,1344
Timothy,Sampson,F,TimothySampson@westmont.edu,6.32,4693
George,Lee,M,GeorgeLee@westmont.edu,9.36,3012
Jeremiah,Richards,F,JeremiahRichards@westmont.edu,4.16,1072
Desiree,Owens,F,DesireeOwens@westmont.edu,1.41,1011
Peter,Brock,M,PeterBrock@westmont.edu,0.74,1834
William,Bauer,M,WilliamBauer@westmont.edu,4.28,3423
Lisa,Shaw,F,LisaShaw@westmont.edu,4.48,3785
Anna,Kline,M,AnnaKline@westmont.edu,4.77,834
Lisa,Sellers,F,LisaSellers@westmont.edu,2.53,2127
Janet,Cole,M,JanetCole@westmont.edu,7.40,952
Austin,Warren,M,AustinWarren@westmont.edu,4.33,4465
Sharon,Vargas,M,SharonVargas@westmont.edu,0.08,3175
Jeffery,Carlson,F,JefferyCarlson@westmont.edu,3.32,443
Andrea,Patel,F,AndreaPatel@westmont.edu,0.12,1123
Leslie,Lowe,F,LeslieLowe@westmont.edu,5.61,4266
Travis,Mendez,F,TravisMendez@westmont.edu,3.15,4866
James,Glass,F,JamesGlass@westmont.edu,7.95,1011
James,Vega,M,JamesVega@westmont.edu,1.22,411
Bryan,Saunders,F,BryanSaunders@westmont.edu,7.19,1604
Ashley,Collins,M,AshleyCollins@westmont.edu,5.10,193
Victoria,James,F,VictoriaJames@westmont.edu,3.65,215
Devin,Silva,F,DevinSilva@westmont.edu,4.32,4948
Lauren,Berg,F,LaurenBerg@westmont.edu,1.20,3672
John,Kennedy,M,JohnKennedy@westmont.edu,5.59,777
Steven,Myers,M,StevenMyers@westmont.edu,7.63,792
Laura,Walker,M,LauraWalker@westmont.edu,3.56,4663
Deanna,Spencer,M,DeannaSpencer@westmont.edu,8.03,3484
Susan,Rose,M,SusanRose@westmont.edu,9.79,1090
Thomas,Reid,M,ThomasReid@westmont.edu,9.50,2094
Thomas,Hicks,M,ThomasHicks@westmont.edu,5.67,4896
John,Hart,F,JohnHart@westmont.edu,0.76,3574
Kenneth,Warren,F,KennethWarren@westmont.edu,9.25,4530
Benjamin,Hernandez,F,BenjaminHernandez@westmont.edu,7.70,951
Leah,Bell,M,LeahBell@westmont.edu,4.61,4093
Mario,Ross,F,MarioRoss@westmont.edu,8.25,947
William,Richardson,F,WilliamRichardson@westmont.edu,5.35,907
Larry,Garcia,F,LarryGarcia@westmont.edu,5.60,3371
Ryan,Flynn,M,RyanFlynn@westmont.edu,4.97,52
Michael,Lewis,M,MichaelLewis@westmont.edu,5.53,532
Danielle,Soto,F,DanielleSoto@westmont.edu,6.46,1738
Megan,Herrera,M,MeganHerrera@westmont.edu,1.14,238
Christie,Clark,M,ChristieClark@westmont.edu,0.27,534
Aaron,Torres,M,AaronTorres@westmont.edu,0.61,2435
David,Mcfarland,M,DavidMcfarland@westmont.edu,2.17,157
Robert,Rogers,M,RobertRogers@westmont.edu,2.11,2835
Michael,Jenkins,F,MichaelJenkins@westmont.edu,6.14,2141
Andrea,Matthews,F,AndreaMatthews@westmont.edu,4.52,2933
Nicole,Kim,F,NicoleKim@westmont.edu,3.57,2838
Elizabeth,Murray,M,ElizabethMurray@westmont.edu,1.52,3174
Darlene,Welch,F,DarleneWelch@westmont.edu,4.91,2654
James,Eaton,M,JamesEaton@westmont.edu,5.79,4540
Jeff,Kim,M,JeffKim@westmont.edu,6.61,1418
Monica,Meyers,M,MonicaMeyers@westmont.edu,4.31,1564
Maria,Bailey,F,MariaBailey@westmont.edu,2.94,3412
Lindsay,Mckenzie,M,LindsayMckenzie@westmont.edu,3.77,3719
Kristen,Fox,F,KristenFox@westmont.edu,7.09,2583
Jeffery,Campbell,M,JefferyCampbell@westmont.edu,6.83,2333
Cassandra,Lopez,F,CassandraLopez@westmont.edu,0.44,4418
Dennis,Hill,M,DennisHill@westmont.edu,6.40,2952
Andrea,Hudson,F,AndreaHudson@westmont.edu,4.31,1765
Troy,Valentine,F,TroyValentine@westmont.edu,7.45,3669
Jessica,Hunt,M,JessicaHunt@westmont.edu,2.53,2124
Christopher,Brown,F,ChristopherBrown@westmont.edu,5.71,4676
Terri,Brown,M,TerriBrown@westmont.edu,2.76,4632
Cathy,Ferguson,F,CathyFerguson@westmont.edu,7.17,3513
Colleen,Ruiz,M,ColleenRuiz@westmont.edu,9.80,1795
Anna,Barrett,F,AnnaBarrett@westmont.edu,6.78,3345
Stephanie,Burns,F,StephanieBurns@westmont.edu,7.10,2935
Matthew,Ibarra,F,MatthewIbarra@westmont.edu,0.03,1445
Cheryl,Brooks,F,CherylBrooks@westmont.edu,7.44,379
Robin,Hawkins,M,RobinHawkins@westmont.edu,4.57,4615
Larry,Hood,M,LarryHood@westmont.edu,5.18,569
Jack,Arroyo,F,JackArroyo@westmont.edu,6.74,4795
Jake,Velazquez,F,JakeVelazquez@westmont.edu,0.50,1060
Allison,Snyder,F,AllisonSnyder@westmont.edu,5.90,4022
Christopher,Shelton,M,ChristopherShelton@westmont.edu,9.23,220
Jennifer,Boone,F,JenniferBoone@westmont.edu,0.36,3013
Amy,Riggs,M,AmyRiggs@westmont.edu,6.78,274
Diane,Hicks,F,DianeHicks@westmont.edu,9.21,1624
Carrie,Lewis,M,CarrieLewis@westmont.edu,9.65,3731
Penny,Willis,M,PennyWillis@westmont.edu,3.23,4835
William,Morales,F,WilliamMorales@westmont.edu,6.95,1281
David,Palmer,M,DavidPalmer@westmont.edu,0.19,3741
David,Bowen,M,DavidBowen@westmont.edu,1.99,3907
Rebecca,Kennedy,F,RebeccaKennedy@westmont.edu,2.21,632
Tanya,Wiley,F,TanyaWiley@westmont.edu,8.39,1910
Michelle,Mcdaniel,M,MichelleMcdaniel@westmont.edu,0.50,4128
Pamela,Carpenter,F,PamelaCarpenter@westmont.edu,8.74,746
Priscilla,George,M,PriscillaGeorge@westmont.edu,5.48,1501
Justin,Baldwin,M,JustinBaldwin@westmont.edu,7.09,3078
Bryan,Cunningham,M,BryanCunningham@westmont.edu,0.87,945
Tammie,Fitzgerald,M,TammieFitzgerald@westmont.edu,7.57,254
Susan,Huber,F,SusanHuber@westmont.edu,6.35,1964
Eric,Fox,F,EricFox@westmont.edu,1.73,3481
Matthew,Klein,M,MatthewKlein@westmont.edu,4.18,2352
Chad,Roberts,F,ChadRoberts@westmont.edu,3.07,2763
Brian,Flores,F,BrianFlores@westmont.edu,9.72,4818
Lori,Phillips,F,LoriPhillips@westmont.edu,6.43,1878
Natalie,White,F,NatalieWhite@westmont.edu,2.87,4800
Sarah,Wheeler,F,SarahWheeler@westmont.edu,7.37,4901
Jacqueline,Riley,F,JacquelineRiley@westmont.edu,6.18,1357
Jose,Delgado,F,JoseDelgado@westmont.edu,5.73,1905
James,Cole,M,JamesCole@westmont.edu,9.44,4653
Randy,Mcdaniel,M,RandyMcdaniel@westmont.edu,2.82,3567
Sarah,Curry,F,SarahCurry@westmont.edu,7.78,4062
Jennifer,Cuevas,F,JenniferCuevas@westmont.edu,5.26,4135
Lauren,Kennedy,M,LaurenKennedy@westmont.edu,4.57,4834
Emily,Alexander,M,EmilyAlexander@westmont.edu,4.33,3178
Billy,Walker,M,BillyWalker@westmont.edu,1.92,4237
Jessica,Ross,F,JessicaRoss@westmont.edu,3.40,202
Frank,Shaffer,F,FrankShaffer@westmont.edu,5.97,612
Kayla,Peterson,M,KaylaPeterson@westmont.edu,8.77,4404
Janet,Mendoza,M,JanetMendoza@westmont.edu,0.61,3488
Darius,Young,F,DariusYoung@westmont.edu,9.99,1204
Jeremy,Alvarez,M,JeremyAlvarez@westmont.edu,6.66,2812
Jeffrey,Mckay,M,JeffreyMckay@westmont.edu,3.31,2385
Alexander,Payne,M,AlexanderPayne@westmont.edu,3.26,40
Larry,Harrison,M,LarryHarrison@westmont.edu,8.23,1864
Anna,Cunningham,M,AnnaCunningham@westmont.edu,6.95,4191
Melinda,Smith,M,MelindaSmith@westmont.edu,3.03,520
Debra,Torres,M,DebraTorres@westmont.edu,0.03,2131
Jennifer,Carter,M,JenniferCarter@westmont.edu,9.45,3662
Manuel,Thomas,M,ManuelThomas@westmont.edu,6.16,869
Derek,Brown,M,DerekBrown@westmont.edu,6.16,912
Rebecca,Willis,F,RebeccaWillis@westmont.edu,5.66,2109
Cynthia,Greene,F,CynthiaGreene@westmont.edu,0.86,2821
Richard,Gonzales,M,RichardGonzales@westmont.edu,1.39,1961
Benjamin,Mccall,M,BenjaminMccall@westmont.edu,4.51,4568
Samantha,Gutierrez,M,SamanthaGutierrez@westmont.edu,3.19,2854
Megan,White,F,MeganWhite@westmont.edu,6.21,4226
Jared,Massey,M,JaredMassey@westmont.edu,2.46,3151
Holly,Moore,M,HollyMoore@westmont.edu,4.75,1775
Catherine,Sosa,F,CatherineSosa@westmont.edu,6.63,3942
Jamie,Osborne,F,JamieOsborne@westmont.edu,0.61,1593
Adrian,Hunter,M,AdrianHunter@westmont.edu,5.51,1804
Tara,Smith,M,TaraSmith@westmont.edu,1.18,609
Michelle,Scott,F,MichelleScott@westmont.edu,1.79,3213
Kelly,Mayo,M,KellyMayo@westmont.edu,0.61,442
Thomas,Reynolds,M,ThomasReynolds@westmont.edu,5.77,3202
Donna,Burns,M,DonnaBurns@westmont.edu,1.17,3381
Karen,Bradshaw,M,KarenBradshaw@westmont.edu,4.44,3004
Christopher,Nicholson,M,ChristopherNicholson@westmont.edu,6.42,1682
Lisa,Reeves,F,LisaReeves@westmont.edu,3.87,1330
Karen,Dennis,M,KarenDennis@westmont.edu,4.77,88
Elizabeth,Mcclure,M,ElizabethMcclure@westmont.edu,4.58,2692
Michael,Gamble,F,MichaelGamble@westmont.edu,5.34,896
Timothy,Nelson,F,TimothyNelson@westmont.edu,9.38,2740
Kaylee,Cunningham,F,KayleeCunningham@westmont.edu,6.47,4561
Juan,Reeves,F,JuanReeves@westmont.edu,7.37,4739
Matthew,Weber,F,MatthewWeber@westmont.edu,5.22,166
Mariah,Perez,F,MariahPerez@westmont.edu,6.68,1009
Brandon,Larson,M,BrandonLarson@westmont.edu,7.94,1652
Karen,Williams,F,KarenWilliams@westmont.edu,8.73,3694
Danielle,Roberts,F,DanielleRoberts@westmont.edu,5.69,387
Brian,Hicks,F,BrianHicks@westmont.edu,1.61,4060
Austin,Fowler,F,AustinFowler@westmont.edu,1.80,1095
Jacob,Taylor,F,JacobTaylor@westmont.edu,8.30,4961
Jeffrey,Jones,M,JeffreyJones@westmont.edu,3.91,654
Jamie,Hampton,M,JamieHampton@westmont.edu,7.39,3382
Amy,Mccullough,F,AmyMccullough@westmont.edu,5.29,4952
Raymond,Koch,M,RaymondKoch@westmont.edu,7.33,3941
Cassandra,Young,M,CassandraYoung@westmont.edu,5.27,1009
Paul,Martin,F,PaulMartin@westmont.edu,9.27,3847
Jose,Bryant,M,JoseBryant@westmont.edu,3.28,3625
Tara,Long,F,TaraLong@westmont.edu,3.69,1758
Melissa,Yang,M,MelissaYang@westmont.edu,1.69,4995
Kathleen,Smith,M,KathleenSmith@westmont.edu,5.84,4475
Michael,Harrison,F,MichaelHarrison@westmont.edu,6.07,4635
Katrina,Lane,M,KatrinaLane@westmont.edu,6.52,3835
Brandon,Duran,F,BrandonDuran@westmont.edu,5.76,4391
Kathleen,Meyers,M,KathleenMeyers@westmont.edu,7.54,3181
Rhonda,Sawyer,F,RhondaSawyer@westmont.edu,4.01,2461
Ronnie,Baker,M,RonnieBaker@westmont.edu,4.73,1788
Michelle,Edwards,F,MichelleEdwards@westmont.edu,1.10,2599
Lindsey,Wilson,F,LindseyWilson@westmont.edu,1.25,1668
Marc,Johnson,M,MarcJohnson@westmont.edu,1.20,4264
Jonathan,Leonard,M,JonathanLeonard@westmont.edu,3.68,1297
Joe,Wade,M,JoeWade@westmont.edu,5.36,1952
Wayne,Ward,M,WayneWard@westmont.edu,9.54,1129
Stephanie,Little,F,StephanieLittle@westmont.edu,8.54,1456
Dean,Brown,F,DeanBrown@westmont.edu,8.40,4889
Angela,Chambers,F,AngelaChambers@westmont.edu,4.09,565
Elizabeth,Collier,F,ElizabethCollier@westmont.edu,3.65,1209
Linda,Morgan,M,LindaMorgan@westmont.edu,8.68,1309
Alexandra,Lopez,F,AlexandraLopez@westmont.edu,5.48,3872
Eduardo,Lopez,F,EduardoLopez@westmont.edu,5.73,3604
Belinda,Hall,F,BelindaHall@westmont.edu,3.53,672
Morgan,Taylor,F,MorganTaylor@westmont.edu,0.01,46
Patrick,Johns,M,PatrickJohns@westmont.edu,4.85,549
Matthew,Henderson,F,MatthewHenderson@westmont.edu,6.91,1209
Bryan,Mitchell,F,BryanMitchell@westmont.edu,7.03,2035
Jennifer,Riley,M,JenniferRiley@westmont.edu,1.66,1681
Christopher,Arias,F,ChristopherArias@westmont.edu,5.38,3502
Heather,Lee,M,HeatherLee@westmont.edu,0.26,983
Raymond,Moore,M,RaymondMoore@westmont.edu,2.46,3700
James,Page,F,JamesPage@westmont.edu,3.24,991
Vincent,Weiss,F,VincentWeiss@westmont.edu,5.97,611
Pamela,Adkins,F,PamelaAdkins@westmont.edu,3.61,2086
Elaine,Faulkner,M,ElaineFaulkner@westmont.edu,5.54,3780
William,Warner,M,WilliamWarner@westmont.edu,5.64,1911
Eric,Henderson,F,EricHenderson@westmont.edu,8.31,4354
Brittney,Miller,M,BrittneyMiller@westmont.edu,6.13,776
Ashley,Davis,F,AshleyDavis@westmont.edu,6.94,3545
Kristina,Russell,M,KristinaRussell@westmont.edu,2.79,3410
Jessica,Murillo,F,JessicaMurillo@westmont.edu,6.03,1870
Sandra,Wise,M,SandraWise@westmont.edu,6.98,698
Jennifer,Elliott,F,JenniferElliott@westmont.edu,8.02,3465
Isaac,White,F,IsaacWhite@westmont.edu,7.46,1219
Kim,Zimmerman,F,KimZimmerman@westmont.edu,1.01,1992
Christie,Williams,F,ChristieWilliams@westmont.edu,6.82,4429
Cheryl,Smith,F,CherylSmith@westmont.edu,0.79,3836
Vincent,Hamilton,M,VincentHamilton@westmont.edu,0.03,2257
David,Taylor,M,DavidTaylor@westmont.edu,5.26,4839
Anthony,Vazquez,F,AnthonyVazquez@westmont.edu,2.44,4540
Amanda,Humphrey,F,AmandaHumphrey@westmont.edu,1.35,2671
Erin,Gibson,F,ErinGibson@westmont.edu,0.43,4535
Sarah,Cook,M,SarahCook@westmont.edu,0.32,1267
Tammy,Mcintosh,F,TammyMcintosh@westmont.edu,7.12,85
Rhonda,Howard,F,RhondaHoward@westmont.edu,0.03,4471
Jerry,Thompson,F,JerryThompson@westmont.edu,2.90,1145
Jeffrey,Ray,M,JeffreyRay@westmont.edu,5.00,1211
Jonathan,Thomas,M,JonathanThomas@westmont.edu,2.62,3129
Tiffany,Brown,F,TiffanyBrown@westmont.edu,4.76,91
Cesar,Stokes,M,CesarStokes@westmont.edu,6.44,2839
Curtis,Cook,F,CurtisCook@westmont.edu,7.84,130
Stefanie,Velasquez,F,StefanieVelasquez@westmont.edu,6.77,3018
Eduardo,Fry,F,EduardoFry@westmont.edu,0.52,383
Kimberly,Nelson,F,KimberlyNelson@westmont.edu,9.53,1668
Chelsea,Jenkins,M,ChelseaJenkins@westmont.edu,9.23,2017
Dillon,Wilson,M,DillonWilson@westmont.edu,0.12,1895
Matthew,Sloan,M,MatthewSloan@westmont.edu,8.87,727
April,Gray,F,AprilGray@westmont.edu,2.32,1896
Kyle,Ruiz,M,KyleRuiz@westmont.edu,9.61,3600
Kevin,Humphrey,M,KevinHumphrey@westmont.edu,0.00,2984
Rachel,Williams,M,RachelWilliams@westmont.edu,6.73,4468
Manuel,Anderson,M,ManuelAnderson@westmont.edu,2.50,4994
Kim,Woods,F,KimWoods@westmont.edu,5.00,1804
Angela,Flores,M,AngelaFlores@westmont.edu,9.90,1502
Amy,Harris,M,AmyHarris@westmont.edu,2.32,227
Michael,Dean,M,MichaelDean@westmont.edu,6.38,1496
Dave,Jordan,M,DaveJordan@westmont.edu,1.52,1920
Bryan,Young,M,BryanYoung@westmont.edu,0.98,1534
Katherine,Ellis,M,KatherineEllis@westmont.edu,9.59,1558
Robert,Mahoney,M,RobertMahoney@westmont.edu,6.09,4529
Matthew,Franco,M,MatthewFranco@westmont.edu,0.47,829
David,Dominguez,F,DavidDominguez@westmont.edu,0.01,1230
Tammy,Hendrix,M,TammyHendrix@westmont.edu,9.89,3220
Jason,Lee,F,JasonLee@westmont.edu,0.75,2740
Kyle,Collins,M,KyleCollins@westmont.edu,8.78,473
Samantha,Dickerson,F,SamanthaDickerson@westmont.edu,6.30,2270
Lisa,Martin,F,LisaMartin@westmont.edu,5.87,1047
Kathleen,King,M,KathleenKing@westmont.edu,8.23,3351
Kimberly,Montgomery,M,KimberlyMontgomery@westmont.edu,9.06,4633
Michael,Espinoza,M,MichaelEspinoza@westmont.edu,8.41,2511
Aaron,Contreras,F,AaronContreras@westmont.edu,4.00,4455
Jeremiah,Shepherd,M,JeremiahShepherd@westmont.edu,5.94,262
Daniel,Yates,F,DanielYates@westmont.edu,3.64,1989
Matthew,Holland,F,MatthewHolland@westmont.edu,0.08,3626
Matthew,West,F,MatthewWest@westmont.edu,1.62,3655
Phillip,George,M,PhillipGeorge@westmont.edu,3.58,4833
Stacey,Gross,F,StaceyGross@westmont.edu,4.35,4407
Mason,Hickman,M,MasonHickman@westmont.edu,4.72,3821
Christina,Ortiz,M,ChristinaOrtiz@westmont.edu,2.02,1236
Thomas,Carpenter,M,ThomasCarpenter@westmont.edu,6.14,3610
Melissa,Wells,F,MelissaWells@westmont.edu,1.28,2668
Steven,Collins,F,StevenCollins@westmont.edu,0.18,459
Sara,Dougherty,F,SaraDougherty@westmont.edu,9.33,4624
Kenneth,Hunt,F,KennethHunt@westmont.edu,2.17,3408
Annette,Myers,F,AnnetteMyers@westmont.edu,1.12,3012
Kevin,Bryan,F,KevinBryan@westmont.edu,3.38,4783
Nicole,Kane,F,NicoleKane@westmont.edu,9.77,147
Samuel,Anderson,M,SamuelAnderson@westmont.edu,6.23,4897
David,Cross,M,DavidCross@westmont.edu,1.12,4716
Cheryl,Bird,M,CherylBird@westmont.edu,8.80,3479
Virginia,Weaver,F,VirginiaWeaver@westmont.edu,5.64,393
Kathryn,Nguyen,F,KathrynNguyen@westmont.edu,2.09,2274
Ashley,Pena,F,AshleyPena@westmont.edu,7.29,2966
Sandra,Gonzales,M,SandraGonzales@westmont.edu,0.15,3735
Casey,Flores,F,CaseyFlores@westmont.edu,3.98,4634
Linda,Abbott,M,LindaAbbott@westmont.edu,0.15,2021
Michele,Montgomery,M,MicheleMontgomery@westmont.edu,8.71,4905
Dale,Cervantes,F,DaleCervantes@westmont.edu,9.77,2674
Benjamin,Church,M,BenjaminChurch@westmont.edu,9.42,4447
Tricia,Griffin,M,TriciaGriffin@westmont.edu,6.29,3688
Bryan,Mendoza,F,BryanMendoza@westmont.edu,5.68,1493
Cathy,Owens,M,CathyOwens@westmont.edu,8.41,3450
John,Yoder,M,JohnYoder@westmont.edu,4.32,2975
William,Garcia,M,WilliamGarcia@westmont.edu,8.98,1619
Joseph,Smith,F,JosephSmith@westmont.edu,7.05,408
Roy,Long,M,RoyLong@westmont.edu,8.63,2659
Tiffany,Sullivan,F,TiffanySullivan@westmont.edu,9.56,1285
Brian,Miller,M,BrianMiller@westmont.edu,6.65,2625
Shelby,Michael,M,ShelbyMichael@westmont.edu,2.65,3312
Jeffrey,Nolan,M,JeffreyNolan@westmont.edu,3.27,3848
Crystal,Wallace,F,CrystalWallace@westmont.edu,6.13,3687
Jill,Patterson,M,JillPatterson@westmont.edu,0.07,3435
Marcus,Carson,F,MarcusCarson@westmont.edu,0.98,4237
Heather,James,F,HeatherJames@westmont.edu,6.38,3127
Brandon,Jensen,M,BrandonJensen@westmont.edu,7.43,2936
Richard,Williamson,M,RichardWilliamson@westmont.edu,3.79,2124
Eric,Hernandez,F,EricHernandez@westmont.edu,7.79,3989
Sandra,Ruiz,M,SandraRuiz@westmont.edu,7.66,3738
Dennis,Perez,F,DennisPerez@westmont.edu,3.95,4811
Kayla,Mcintosh,M,KaylaMcintosh@westmont.edu,5.70,4150
Chad,Meyer,F,ChadMeyer@westmont.edu,9.31,4554
Patrick,Holland,M,PatrickHolland@westmont.edu,5.76,1152
Jared,Barnes,F,JaredBarnes@westmont.edu,0.25,2032
Amanda,Shelton,F,AmandaShelton@westmont.edu,5.40,3867
Joseph,Reeves,F,JosephReeves@westmont.edu,4.21,2216
Stephanie,Watts,F,StephanieWatts@westmont.edu,4.48,4385
Kevin,Sanders,F,KevinSanders@westmont.edu,6.93,3593
Timothy,Silva,M,TimothySilva@westmont.edu,1.64,2302
Robert,Morrison,F,RobertMorrison@westmont.edu,2.70,2869
Rachel,Wells,M,RachelWells@westmont.edu,9.48,43
Kyle,Dalton,M,KyleDalton@westmont.edu,8.89,2005
Kayla,Little,F,KaylaLittle@westmont.edu,2.97,3106
Brittney,Sutton,F,BrittneySutton@westmont.edu,6.62,20
Angela,Murillo,F,AngelaMurillo@westmont.edu,8.42,4055
Nicholas,Thompson,M,NicholasThompson@westmont.edu,8.78,4763
Melvin,Alvarado,F,MelvinAlvarado@westmont.edu,3.63,2310
Lydia,Rocha,F,LydiaRocha@westmont.edu,2.16,3784
David,Dunlap,F,DavidDunlap@westmont.edu,7.93,1377
Brandon,Wright,F,BrandonWright@westmont.edu,0.39,1140
Catherine,Espinoza,M,CatherineEspinoza@westmont.edu,0.95,338
Linda,Miller,M,LindaMiller@westmont.edu,7.80,3802
Kevin,Mitchell,F,KevinMitchell@westmont.edu,2.01,3726
Jonathan,Barrett,F,JonathanBarrett@westmont.edu,1.82,1977
Heather,Conner,F,HeatherConner@westmont.edu,0.90,4272
Leah,Hill,F,LeahHill@westmont.edu,3.02,4797
Amanda,Jackson,M,AmandaJackson@westmont.edu,7.10,4241
Sarah,Beltran,F,SarahBeltran@westmont.edu,1.19,4935
Kelly,Mitchell,M,KellyMitchell@westmont.edu,2.42,547
Jonathan,Cook,F,JonathanCook@westmont.edu,4.76,632
Amanda,Evans,F,AmandaEvans@westmont.edu,4.42,4726
Diana,Morgan,M,DianaMorgan@westmont.edu,7.78,3997
Steven,Reeves,M,StevenReeves@westmont.edu,8.61,3096
Tiffany,Williams,F,TiffanyWilliams@westmont.edu,6.36,269
Kimberly,Hunt,F,KimberlyHunt@westmont.edu,1.78,2229
Jerry,Andrews,M,JerryAndrews@westmont.edu,4.81,2663
Jose,Warren,M,JoseWarren@westmont.edu,9.44,1152
Brittney,Hopkins,M,BrittneyHopkins@westmont.edu,7.94,2884
Monique,Leonard,M,MoniqueLeonard@westmont.edu,1.07,3478
Caleb,Rodriguez,F,CalebRodriguez@westmont.edu,5.09,401
Daniel,Bowman,F,DanielBowman@westmont.edu,2.70,809
Brett,Gilmore,F,BrettGilmore@westmont.edu,9.55,4825
Stacey,Anderson,M,StaceyAnderson@westmont.edu,9.28,3050
Jonathan,Bush,F,JonathanBush@westmont.edu,8.03,3347
Tiffany,Ryan,F,TiffanyRyan@westmont.edu,2.99,1932
Chloe,Bautista,M,ChloeBautista@westmont.edu,1.08,2424
Leah,Carter,F,LeahCarter@westmont.edu,3.25,3295
Barbara,Dickerson,F,BarbaraDickerson@westmont.edu,6.76,3365
Isabella,Dickerson,M,IsabellaDickerson@westmont.edu,9.83,2029
Jeff,Hubbard,M,JeffHubbard@westmont.edu,2.00,98
Patrick,Sanders,F,PatrickSanders@westmont.edu,1.51,287
Chase,Gordon,F,ChaseGordon@westmont.edu,9.70,2038
Renee,Perez,F,ReneePerez@westmont.edu,5.91,2558
Alexandra,Rodriguez,M,AlexandraRodriguez@westmont.edu,2.61,1686
Tiffany,Leon,M,TiffanyLeon@westmont.edu,1.44,3935
Jesse,Ross,F,JesseRoss@westmont.edu,7.72,1965
Anthony,Vance,F,AnthonyVance@westmont.edu,5.28,462
Jay,Soto,M,JaySoto@westmont.edu,2.81,1547
Paula,Thompson,F,PaulaThompson@westmont.edu,1.83,7
Alvin,Lester,F,AlvinLester@westmont.edu,3.21,969
Jessica,Perry,F,JessicaPerry@westmont.edu,4.78,3169
Thomas,Griffin,M,ThomasGriffin@westmont.edu,9.32,2384
Eric,Hopkins,M,EricHopkins@westmont.edu,8.52,1206
Andrew,Baldwin,F,AndrewBaldwin@westmont.edu,2.98,4031
Stephen,Pittman,M,StephenPittman@westmont.edu,6.98,132
Harold,Kirk,F,HaroldKirk@westmont.edu,1.96,4049
April,Wagner,M,AprilWagner@westmont.edu,7.81,1894
Brooke,Morrow,F,BrookeMorrow@westmont.edu,4.91,3682
Gabriel,Peters,F,GabrielPeters@westmont.edu,3.03,4284
Eric,Allison,F,EricAllison@westmont.edu,6.26,2952
Jamie,Ortiz,F,JamieOrtiz@westmont.edu,0.18,3339
Matthew,Mcdonald,M,MatthewMcdonald@westmont.edu,0.97,4042
Scott,Whitaker,M,ScottWhitaker@westmont.edu,9.96,3281
Yvonne,Olson,F,YvonneOlson@westmont.edu,1.85,2353
Desiree,Simmons,F,DesireeSimmons@westmont.edu,0.64,4581
Lindsey,Martin,M,LindseyMartin@westmont.edu,2.71,1555
Mitchell,Kelly,M,MitchellKelly@westmont.edu,4.15,2097
Bryan,Gonzalez,M,BryanGonzalez@westmont.edu,8.77,1450
Victoria,Lawrence,F,VictoriaLawrence@westmont.edu,4.76,4787
Mary,Jefferson,F,MaryJefferson@westmont.edu,6.42,2640
Hector,Webster,F,HectorWebster@westmont.edu,4.35,3784
Kristi,Williams,M,KristiWilliams@westmont.edu,6.88,21
Michelle,Allen,F,MichelleAllen@westmont.edu,2.43,3547
Cameron,Taylor,F,CameronTaylor@westmont.edu,9.12,1846
Kathleen,Mooney,F,KathleenMooney@westmont.edu,7.35,2281
Robert,Carlson,F,RobertCarlson@westmont.edu,6.81,237
Nicole,Barrett,M,NicoleBarrett@westmont.edu,5.41,402
Heidi,Bryant,F,HeidiBryant@westmont.edu,4.88,3872
Joanna,Mitchell,M,JoannaMitchell@westmont.edu,1.93,3065
Adam,Jordan,F,AdamJordan@westmont.edu,6.81,3440
Jeremy,Tapia,M,JeremyTapia@westmont.edu,6.21,1761
Helen,Patel,M,HelenPatel@westmont.edu,7.96,2341
Anthony,Hamilton,M,AnthonyHamilton@westmont.edu,7.99,4146
Brent,Baker,M,BrentBaker@westmont.edu,2.67,1891
Rodney,Cox,M,RodneyCox@westmont.edu,3.64,3548
Brandi,Chan,M,BrandiChan@westmont.edu,2.22,770
Nicholas,Medina,F,NicholasMedina@westmont.edu,7.35,4352
Keith,Cook,M,KeithCook@westmont.edu,8.47,3958
Stephen,Phillips,M,StephenPhillips@westmont.edu,7.89,2801
Anthony,Moss,F,AnthonyMoss@westmont.edu,2.33,3539
Courtney,Huff,M,CourtneyHuff@westmont.edu,5.58,2861
Jillian,Weeks,M,JillianWeeks@westmont.edu,0.60,2040
Terry,Wilson,M,TerryWilson@westmont.edu,8.83,271
